Price,Close,High,Low,Open,Volume,RSI_14
Ticker,5439.TWO,5439.TWO,5439.TWO,5439.TWO,5439.TWO,
Date,,,,,,
2023-09-14,86.7120361328125,87.38347595188661,83.45074132985577,84.98546614355742,3593000,46.124615381978515
2023-09-15,86.42427825927734,87.7671653123856,85.36915533117289,86.90388025551988,2190000,45.61807028505165
2023-09-18,83.93034362792969,86.23243451678194,83.93034362792969,86.04058934045956,1074000,41.37689883152037
2023-09-19,83.73851013183594,84.88955197714922,82.97114402286336,84.69771410897887,842000,41.06067177247429
2023-09-20,82.77930450439453,84.40994830577057,82.77930450439453,84.31402937359763,939000,39.43765095541768
2023-09-21,81.43641662597656,82.58745843599542,80.86089572096714,82.01193753098599,1160000,37.219547262204514
2023-09-22,83.45074462890625,83.45074462890625,80.47721381265477,81.24457259076894,822000,42.44836597477832
2023-09-25,82.20377349853516,83.73850563404628,81.91601671173571,83.45074152910165,1075000,40.2153984377008
2023-09-26,82.10785675048828,83.64258160861841,82.10785675048828,82.58745872603804,883000,40.04091742132577
2023-09-27,81.72417449951172,82.29970273027294,81.05273465448423,82.10785754730405,775000,39.30626895766565
2023-09-28,86.32835388183594,87.28755781385634,82.01193618774414,82.01193618774414,3938000,50.93890200664617
2023-10-02,89.58965301513672,89.68557194931435,86.52019589443326,87.38348093832316,5497000,57.19686328623193
2023-10-03,87.57532501220703,90.74069370872752,87.57532501220703,90.06925385986891,3883000,52.72359579672696
2023-10-04,88.4385986328125,88.53452487947621,85.27323008282939,86.71203596504311,1930000,54.370620753813476
2023-10-05,89.87741088867188,90.64477700752826,89.20597102328179,89.39780889392304,3116000,57.05595897655467
2023-10-06,95.92039489746094,97.35920082092285,90.74069210936898,91.50805819580681,9499000,66.08395954109889
2023-10-11,93.234619140625,99.27760683154217,93.04278128173517,97.83880093543287,4988000,60.0423919137677
2023-10-12,100.23681640625,101.19602039099881,94.57751143260293,94.86527555528583,7755000,68.20399419704444
2023-10-13,104.55323028564453,106.47163818079397,99.27760857398357,99.75721054777094,9900000,72.00061989741421
2023-10-16,108.39004516601562,109.34924910553788,102.63482152888204,105.51243334744883,11385000,74.87274119490482
2023-10-17,110.78805541992188,112.22686133446632,108.39004556234781,111.74725936295151,9897000,76.49555689384651
2023-10-18,99.75720977783203,106.47163735903226,99.75720977783203,105.03283144877507,10233000,57.95387835647862
2023-10-19,102.63482666015625,102.63482666015625,97.83880672276577,98.79801071024386,6852000,60.63451119662785
2023-10-20,101.67562103271484,103.59402897672832,99.27761110269799,101.67562103271484,4247000,59.2778626431758
2023-10-23,100.23681640625,102.63482636812202,99.2776124215012,99.7572144138756,1960000,57.21012624656316
2023-10-24,102.63482666015625,102.63482666015625,99.75721469772196,99.75721469772196,1966000,59.73130744080156
2023-10-25,112.70646667480469,112.70646667480469,105.03283490120097,105.03283490120097,10405000,68.20473845213002
2023-10-26,108.39004516601562,111.2676569845824,107.43084122649336,109.34924910553788,10782000,62.167180955634244
2023-10-27,108.39004516601562,111.2676569845824,106.4716372869711,109.34924910553788,6896000,62.167180955634244
2023-10-30,109.82884979248047,111.26765568495837,107.91044193584325,108.86964586416185,4694000,63.41902256205172
2023-10-31,105.0328369140625,114.62487681489013,103.59403092893835,111.74726484464185,13569000,56.685866695968045
2023-11-01,105.99203491210938,107.43084081589367,101.6756172007565,106.47163688003748,2649000,57.65419390397314
2023-11-02,111.26766204833984,111.74726403992752,107.43084611563847,109.82885607357683,4436000,62.60581184788506
2023-11-03,115.58407592773438,118.46168777655764,111.74726012930336,113.18606605371498,13182000,66.09871507135396
2023-11-06,117.50248718261719,119.4208951366191,114.14527326311384,116.54328320561623,6681000,67.54951316876634
2023-11-07,118.94129180908203,118.94129180908203,115.58407792737407,117.50248585977862,3646000,68.63368739801626
2023-11-08,120.85969543457031,123.25770526462131,117.50248167249892,118.94128757052951,5938000,70.0695533752752
2023-11-09,118.46168518066406,122.29850089501755,112.70646160913383,121.33929696642919,6305000,66.00226459986402
2023-11-10,117.50248718261719,121.81890507912149,117.02288519411671,117.98208917111766,5228000,64.3921727573765
2023-11-13,117.02288055419922,121.81890024904345,117.02288055419922,119.90049237110576,4063000,63.55730273459749
