Price,Close,High,Low,Open,Volume,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Hist,MA_20,BB_Std,BB_Upper,BB_Lower,BB_%B,Lowest_Low,Highest_High,%K,%D,TR,ATR,+DM,-DM,+DI,-DI,DX,ADX,MA_5,MA_10,MA_50,MA_100,MA_5_10_Cross
Ticker,5439.TWO,5439.TWO,5439.TWO,5439.TWO,5439.TWO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,25.929468154907227,26.378913263384298,25.687461099831506,26.344341590226023,2457111,63.12544317128244,25.28780410648254,24.510219260193114,0.7775848462894253,0.7823131241484168,-0.0047282778589915475,,1.1343697370589236,27.072868979275317,22.535390031039622,,24.442848571478493,26.378913263384298,,,0.6914521635527926,0.9680332343138025,0.24201233953185053,0.0,40.05105621811224,10.204098438249218,59.39083857955036,35.271294102834716,25.590655899047853,25.317533683776855,,,0
2018-03-13,25.791175842285156,25.894893521386642,25.376305125879213,25.68745816318367,1998110,61.62320572393132,25.365245911990634,24.605104932940673,0.7601409790499609,0.7778786951287257,-0.01773771607876473,,1.1420203816319796,27.17287323701884,22.60479171049092,,24.442848571478493,26.378913263384298,,,0.5531630290280134,0.9260519919081176,0.0,0.31115597395229244,33.066679865114565,13.066705963873373,43.35249525230857,35.986943326339066,25.63214225769043,25.407422256469726,,,0
2018-03-14,25.894893646240234,25.96403965646915,25.514594597206624,25.583740607435537,1425508,62.34693221001868,25.446730178798266,24.70064483762953,0.7460853411687367,0.7715200243367278,-0.025434683167991134,,1.1510940353684378,27.275723322354306,22.671347180880556,,24.546564442047075,26.378913263384298,,,0.4494450592625263,0.8075177287261097,0.06914613508250866,0.0,22.018388971435858,14.984747275594234,19.008231218255588,34.09286484071886,25.798090744018555,25.528425788879396,,,0
2018-03-15,25.72203254699707,26.102331634332398,25.652889201288012,25.929467927092,1052142,60.305698345898456,25.48908438929039,24.77630318647157,0.712781202818821,0.7597722600331465,-0.046991057214325505,,0.9888183742113775,27.11712048636831,23.161846989522804,,25.06515121459961,26.378913263384298,,,0.4494424330443856,0.6988608453935908,0.13829197786324698,0.0,20.848098348809003,17.314532879156758,9.259229135811871,31.38496249468232,25.887979888916014,25.632143211364745,,,0
2018-03-16,25.54916763305664,26.03318438757908,25.445449947907814,25.86032335998687,1063630,58.251789275044494,25.49832796525443,24.83355240473713,0.6647755605172989,0.740772920129977,-0.07599735961267806,,0.7980740295966849,26.880836722676037,23.688540604289294,,25.06515121459961,26.378913263384298,,,0.5877344396712658,0.676635630891009,0.0,0.20743925338019764,21.532888561767564,20.073075401531877,3.5086632328081264,28.784565690350515,25.777347564697266,25.628685569763185,,,0
2018-03-19,25.618309020996094,25.791172688857454,25.514591354575927,25.514591354575927,589053,58.85539271440024,25.516786589214686,24.891682524460016,0.6251040647546695,0.7176391490549155,-0.09253508430024604,,0.6820530942727921,26.754241190681814,24.026028813590646,,25.06515121459961,26.378913263384298,,,0.2765813342815271,0.6099597808467276,0.0,0.0,23.88668908083065,9.716714338051816,42.16827255901236,30.37934453778277,25.71511573791504,25.652885818481444,,,0
2018-03-20,26.13690185546875,26.413483237394495,25.583741763100992,25.61831343403531,2771486,63.15798607741809,25.612188937869156,24.983920993423627,0.628267944445529,0.6997649081330383,-0.07149696368750924,,0.5387103943725509,26.598931771258528,24.444090193768325,,25.09972313778273,26.413483237394495,,,0.8297414742935025,0.6371239945991213,0.6223105485370404,0.0,29.845046089583825,9.302435630159387,52.47492190299485,33.17721084193768,25.784260940551757,25.708201599121093,,,0
2018-03-21,26.96664810180664,27.312375524015106,26.344341947612122,26.378913621239395,5079068,68.78287283049224,25.820567270782615,25.130789668118666,0.6897776026639484,0.6977674470392203,-0.007989844375271948,,0.5636270549994505,26.77668371739026,24.522175497392457,,25.307159479134015,27.312375524015106,,,1.1754736685463563,0.6889831742635639,0.8988922866206117,0.0,36.91767103155351,6.093274885118398,71.66639907467592,37.581949954740494,25.998611831665038,25.8983512878418,23.694001960754395,,0
2018-03-22,27.485231399536133,27.865530423918884,26.966643035143033,26.966643035143033,5302349,71.69184701338612,26.076669444437,25.305192759334776,0.7714766851022254,0.7125092946518214,0.058967390450404,,0.6791942812386498,27.06140560654468,24.344628481590085,,25.376305125879213,27.865530423918884,,,0.8988873887758508,0.661818940022066,0.5531548999037774,0.0,34.32843406903244,6.343372209730587,68.80702978248198,41.65125600704403,26.35125160217285,26.119615745544433,23.818463287353516,,0
2018-03-23,27.830961227416992,28.41869564973176,26.551774700701536,26.96664542904521,7973202,73.46700195809456,26.346560487972386,25.49228671993346,0.8542737680389259,0.7408621893292424,0.11341157870968344,,0.8291046251129209,27.456300947918713,24.13988244746703,,25.376305125879213,28.41869564973176,,,1.8669209490302237,0.7482504041139624,0.5531652258128759,0.0,35.64366672697456,5.61064030026227,72.79973556914663,45.48477415385257,26.807610321044923,26.292478942871092,23.94914779663086,,0
2018-03-26,29.73245620727539,29.73245620727539,27.865532606280393,28.695276725776353,6874155,80.65293106284346,26.867467521711312,25.806373348625456,1.0610941730858556,0.8049085860805651,0.2561855870052905,,1.2088133987667553,28.412782513475893,23.57752891840887,,25.445449947907814,29.73245620727539,,,1.9014949798583984,0.8371514379015562,1.313760557543631,0.0,43.067926462383504,5.01482011729281,79.14087495404233,49.21970031512786,27.63043975830078,26.67277774810791,24.11578784942627,,0
2018-03-27,28.62613296508789,31.011645158630152,28.418697586777057,30.977070814589112,8967934,68.9521246843369,27.13803143607694,26.015244431326376,1.1227870047505633,0.8684842698145648,0.2543027349359984,,1.3133327725768507,28.80851340358266,23.555182313275253,,25.445449947907814,31.011645158630152,,,2.592947571853095,0.9680335395378431,1.2791889513547616,0.0,46.68375490920113,3.8265736387315443,84.84835181739018,51.365853095487374,28.12828598022461,26.956273460388182,24.263067207336427,,0
2018-03-28,29.17929458618164,29.248440600010348,28.07296905085729,28.556985804690754,4992755,71.20177994488476,27.45207192070843,26.249618516871212,1.202453403837218,0.9352780966190956,0.26717530721812255,,1.423593078434316,29.25375582849949,23.559383514762228,,25.445449947907814,31.011645158630152,,,1.175471549153059,1.02236215297812,0.0,0.3457285359197684,44.20296699367186,6.038702770934526,75.96137708309767,52.877221966254574,28.57081527709961,27.284713554382325,24.41864402770996,,0
2018-03-29,30.873350143432617,30.873350143432617,29.45587430472542,29.870745021275468,8640392,76.75633200008103,27.978422416512153,26.592117155875762,1.3863052606363908,1.0254835294225546,0.3608217312138362,,1.6792650972118373,30.074524457118986,23.357464068271636,,25.514591354575927,31.011645158630152,,,1.6940555572509766,1.0816293998287123,1.6249095434222696,0.0,48.17356683502415,5.707815604000075,78.81340327353544,54.371415959650854,29.248439025878906,27.79984531402588,24.59980457305908,,0
2018-03-30,28.83356285095215,33.08599531073856,28.764419519008747,30.873347244432757,17047949,61.399824925070014,28.109982483349075,26.758150170325866,1.351832313023209,1.0907532861426856,0.2610790268805234,,1.7206598204274295,30.319804843644164,23.43716556193445,,25.583741763100992,33.08599531073856,,,4.321575791729813,1.3409239446984995,2.2126451673059435,0.0,49.35544272652329,4.604094952958497,82.93500963515774,56.053142463622805,29.448959350585938,28.12828483581543,24.753306922912596,,0
2018-04-02,28.764427185058594,29.179297973220212,28.55698911949373,29.179297973220212,1464751,60.954694436479464,28.210666283612078,26.90676328252829,1.303903001083789,1.1333832291309063,0.17051977195288281,,1.7317317536382906,30.511354742628146,23.58442772807498,,26.344341947612122,33.08599531073856,,,0.6223088537264836,1.3458629321769617,0.0,0.20743039951501885,49.1743203344934,4.036699485462149,84.8275808314868,59.01564857642125,29.25535354614258,28.44289665222168,24.90127784729004,,0
2018-04-03,28.764427185058594,29.110151951365257,28.280410375042024,28.626135141348684,1320552,60.954694436479464,28.295860268450003,27.044368016049052,1.2514922524009506,1.1570050337849151,0.09448721861603548,,1.7362381277316568,30.679401647614192,23.734449136687566,,26.551774700701536,33.08599531073856,,,0.829741576323233,1.3730269691098693,0.0,0.2765787444517045,47.84173615387964,5.395674544538257,79.72976343607708,63.35290087769421,29.28301239013672,28.705649185180665,25.047865829467774,,0
2018-04-09,29.42130470275879,29.628740094444343,28.4878454401738,28.52241711496005,2377794,63.843129800485386,28.46900556603597,27.220437400249775,1.248568165786196,1.1753176601851714,0.07325050560102464,,1.7266244727882734,30.877982012135384,23.97148412098229,,26.551774700701536,33.08599531073856,,,1.140894654270543,1.4224164134831663,0.5185881430790857,0.0,48.09027407165678,5.208324788694737,80.45605362969803,68.43838834154323,29.331414413452148,28.951114845275878,25.209665718078615,,0
2018-04-10,29.42130470275879,30.631348049569883,29.42130470275879,29.732460461771147,4526177,63.843129800485386,28.61551312553179,27.383464607843035,1.2320485176887566,1.1866638316858884,0.04538468600286816,,1.7035161960023644,31.03920135257602,24.22513656856656,,27.865532606280393,33.08599531073856,,,1.2100433468110943,1.4668670497074399,1.0026079551255407,0.0,51.51515304488821,4.040378243315913,85.45463197046666,74.29167182280455,29.041005325317382,29.144722175598144,25.37077419281006,,-1
2018-04-11,28.86814308166504,29.69788460623937,28.626133356008268,29.52502089812509,2276854,59.54133763519989,28.654379272629214,27.49344079108911,1.1609384815401036,1.1815187616567315,-0.020580280116627936,,1.6849506843486524,31.140361020644328,24.400558283249715,,28.07296905085729,33.08599531073856,,,1.0717512502311024,1.5236649008466951,0.0,0.7951713467505215,49.594816104374864,7.617484028776636,73.37116665105827,76.52044997223639,29.04792137145996,29.24844036102295,25.51805362701416,,0
2018-04-12,29.14472198486328,29.45587772994152,28.83356891126895,29.006432620427105,2418083,60.95785095497693,28.729816612972918,27.615757916553864,1.114058696419054,1.1680267486091962,-0.053968052190142224,,1.6531401025257813,31.237502548496387,24.62494213839326,,28.07296905085729,33.08599531073856,,,0.6223088186725683,1.508848282588057,0.0,0.0,47.135822757142336,7.6922863493598985,71.94035514003292,77.91083806059626,29.1239803314209,29.189666938781738,25.670864639282225,,0
2018-04-13,28.62613296508789,29.213867427463196,28.556986948489662,29.213867427463196,1991773,56.932893020964464,28.713865282529067,27.690600512741568,1.0232647697874988,1.1390743528448568,-0.115809583057358,,1.579903801594131,31.232777802773224,24.9131625963967,,28.280410375042024,33.08599531073856,,,0.6568804789735339,1.471805911904284,0.0,0.27658196277928937,43.95969978244638,9.228172265090084,65.29971247263875,77.45607473187933,29.096321487426756,29.189666938781738,25.812612419128417,,0
2018-04-16,28.62613296508789,29.07557806575059,28.384125914219872,28.62613296508789,979720,56.932893020964464,28.700368002922733,27.75989921291537,0.9404687900073618,1.0993532402773578,-0.15888445026999598,,1.4976264130038355,31.204784991535014,25.21427933951967,,28.280410375042024,33.08599531073856,,,0.6914521515307186,1.4569891092439173,0.0,0.17286103426978983,41.69491673756073,10.169465286446329,60.784396190283076,76.88302947529368,28.93728713989258,29.134350776672363,25.953668746948242,,0
2018-04-17,28.591556549072266,29.040998903686752,28.522410543945647,29.040998903686752,895077,56.64368573676187,28.68362777925343,27.821503460038105,0.8621243192153258,1.0519074560649515,-0.18978313684962567,,1.3795764503170471,31.1121612662652,25.59385546499701,,28.280410375042024,30.631348049569883,,,0.5185883597411056,1.360679638580409,0.0,0.0,41.7422718784395,10.889264268439174,58.62076212994987,75.8702456582082,28.771337509155273,28.90617141723633,26.089884796142577,,0
